num,id,store,business,address,x,y,url
189,26349176,청풍작은도서관,도서관,제주특별자치도 제주시 청풍길 13,126.5655787,33.52257814,http://place.map.kakao.com/26349176
190,21815404,동홍3희망새마을문고,도서관,제주특별자치도 서귀포시 태평로512번길 9,126.5738049,33.24986937,http://place.map.kakao.com/21815404
191,1079958762,희망새마을작은도서관,도서관,제주특별자치도 서귀포시 태평로512번길 13,126.573277,33.24964035,http://place.map.kakao.com/1079958762
192,2074233746,퐁낭작은도서관,도서관,제주특별자치도 서귀포시 동홍중앙로 56,126.5723311,33.25546885,http://place.map.kakao.com/2074233746
193,21815406,동홍1새마을작은도서관,도서관,제주특별자치도 서귀포시 동홍중앙로 10,126.5725871,33.25227796,http://place.map.kakao.com/21815406
194,1943067708,산남새마을작은도서관,도서관,,126.5738737,33.25516037,http://place.map.kakao.com/1943067708
195,21815405,동홍대림새마을작은도서관,도서관,제주특별자치도 서귀포시 동홍중앙로 61,126.5716717,33.25601477,http://place.map.kakao.com/21815405
196,905038138,아르미새마을작은도서관,도서관,제주특별자치도 서귀포시 동홍로162번길 30,126.5701333,33.26337036,http://place.map.kakao.com/905038138
197,389165996,꿈에그린2단지새마을작은도서관,도서관,제주특별자치도 제주시 첨단로동길 74,126.5760418,33.45277132,http://place.map.kakao.com/389165996
198,570895651,월평새마을작은도서관,도서관,제주특별자치도 제주시 월평5길 2,126.5752432,33.47007751,http://place.map.kakao.com/570895651
199,480184707,동화새마을작은도서관,도서관,제주특별자치도 제주시 동화로1길 35,126.5770704,33.51954619,http://place.map.kakao.com/480184707
